0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,
5.600000000000001,-3.4400000000000004,5.600000000000001,5.600000000000001,-3.4400000000000004,-4.444,5.600000000000001,-4.444,5.600000000000001,-4.444,-3.4400000000000004,5.600000000000001,-3.4400000000000004,-4.344,-3.4400000000000004,5.600000000000001,5.600000000000001,-4.344,5.600000000000001,-3.4400000000000004,-3.4400000000000004,-3.4400000000000004,-3.4400000000000004,-3.4400000000000004,-3.4400000000000004,-3.4400000000000004,-4.344,-4.44,-4.344,-3.4400000000000004,-4.344,-3.4400000000000004,-3.4400000000000004,-4.44,-3.4400000000000004,5.600000000000001,-3.4400000000000004,5.600000000000001,-3.4400000000000004,5.600000000000001,-3.4400000000000004,-4.344,5.600000000000001,-3.4400000000000004,-4.444,5.600000000000001,-3.4400000000000004,-4.4444,5.600000000000001,-3.4400000000000004,
3.040000000000002,3.040000000000002,-3.3919999999999995,3.040000000000002,35.20000000000001,-4.992,-4.96,-4.9984,3.040000000000002,35.20000000000001,3.040000000000002,-4.9984,3.040000000000002,-4.992,-3.3919999999999995,-4.992,35.20000000000001,-4.9984,35.20000000000001,-4.96,-4.96,-3.3919999999999995,3.040000000000002,3.040000000000002,-4.9984,3.040000000000002,35.20000000000001,3.040000000000002,-4.992,35.20000000000001,-4.992,-4.992,3.040000000000002,3.040000000000002,3.040000000000002,3.040000000000002,35.20000000000001,-3.3919999999999995,35.20000000000001,-4.992,-3.3919999999999995,-4.9984,3.040000000000002,3.040000000000002,3.040000000000002,-3.3919999999999995,-4.9984,3.040000000000002,-4.992,-4.9984,
21.440000000000012,84.80000000000003,-5.668,21.440000000000012,-5.5600000000000005,84.80000000000003,84.80000000000003,2.432000000000005,-5.5600000000000005,2.432000000000005,2.432000000000005,21.440000000000012,21.440000000000012,2.432000000000005,2.432000000000005,-5.7004,21.440000000000012,84.80000000000003,21.440000000000012,21.440000000000012,21.440000000000012,84.80000000000003,2.432000000000005,21.440000000000012,-5.5600000000000005,-5.668,-5.668,84.80000000000003,21.440000000000012,-5.5600000000000005,-5.5600000000000005,-5.668,2.432000000000005,84.80000000000003,2.432000000000005,-5.668,-5.668,-5.7004,21.440000000000012,84.80000000000003,21.440000000000012,21.440000000000012,21.440000000000012,21.440000000000012,21.440000000000012,21.440000000000012,21.440000000000012,-5.7004,-5.668,2.432000000000005,
154.40000000000003,154.40000000000003,-6.598400000000001,154.40000000000003,57.76000000000001,57.76000000000001,-6.598400000000001,57.76000000000001,-6.598400000000001,19.104000000000006,154.40000000000003,-6.496,154.40000000000003,57.76000000000001,154.40000000000003,-6.598400000000001,57.76000000000001,154.40000000000003,-6.598400000000001,57.76000000000001,19.104000000000006,154.40000000000003,-6.598400000000001,57.76000000000001,57.76000000000001,57.76000000000001,19.104000000000006,154.40000000000003,-6.598400000000001,57.76000000000001,154.40000000000003,19.104000000000006,57.76000000000001,19.104000000000006,-6.24,-6.598400000000001,154.40000000000003,154.40000000000003,154.40000000000003,19.104000000000006,154.40000000000003,57.76000000000001,-6.496,-6.496,19.104000000000006,-6.496,154.40000000000003,-6.598400000000001,-6.598400000000001,154.40000000000003,
55.0,118.0,55.0,-7.75,118.0,118.0,244.0,-7.75,-7.75,-7.5,118.0,118.0,-7.75,244.0,55.0,55.0,118.0,55.0,244.0,244.0,-7.5,244.0,244.0,-7.5,244.0,118.0,55.0,-7.75,-7.75,-7.75,244.0,55.0,244.0,118.0,118.0,244.0,118.0,118.0,-7.5,118.0,118.0,-7.75,-7.75,55.0,118.0,55.0,118.0,-7.75,118.0,-7.5,
353.6,208.16,208.16,120.89599999999999,208.16,-9.2224,-9.2224,208.16,353.6,208.16,-8.704,-8.704,120.89599999999999,120.89599999999999,208.16,208.16,120.89599999999999,-9.2224,-9.2224,-8.704,-8.704,-8.704,120.89599999999999,-7.84,208.16,120.89599999999999,208.16,353.6,120.89599999999999,-9.2224,-9.2224,208.16,-7.84,120.89599999999999,208.16,120.89599999999999,120.89599999999999,353.6,353.6,-9.2224,208.16,208.16,120.89599999999999,120.89599999999999,120.89599999999999,353.6,-9.2224,-9.2224,208.16,120.89599999999999,
334.24000000000007,334.24000000000007,334.24000000000007,483.2000000000001,334.24000000000007,334.24000000000007,229.96800000000007,334.24000000000007,334.24000000000007,334.24000000000007,-10.132000000000001,334.24000000000007,-10.132000000000001,229.96800000000007,334.24000000000007,334.24000000000007,483.2000000000001,334.24000000000007,334.24000000000007,-11.092400000000001,483.2000000000001,-11.092400000000001,483.2000000000001,-11.092400000000001,334.24000000000007,-11.092400000000001,-11.092400000000001,334.24000000000007,483.2000000000001,-11.092400000000001,483.2000000000001,-11.092400000000001,483.2000000000001,229.96800000000007,483.2000000000001,334.24000000000007,-8.760000000000002,483.2000000000001,229.96800000000007,334.24000000000007,-11.092400000000001,-10.132000000000001,483.2000000000001,229.96800000000007,483.2000000000001,483.2000000000001,229.96800000000007,-11.092400000000001,334.24000000000007,229.96800000000007,
632.8000000000001,397.79200000000014,397.79200000000014,502.2400000000001,-13.446400000000002,-11.808000000000002,397.79200000000014,397.79200000000014,502.2400000000001,632.8000000000001,-11.808000000000002,632.8000000000001,-13.446400000000002,502.2400000000001,502.2400000000001,397.79200000000014,502.2400000000001,632.8000000000001,-11.808000000000002,-13.446400000000002,632.8000000000001,397.79200000000014,632.8000000000001,-13.446400000000002,-11.808000000000002,-11.808000000000002,397.79200000000014,502.2400000000001,-9.760000000000002,502.2400000000001,-11.808000000000002,397.79200000000014,-13.446400000000002,-13.446400000000002,502.2400000000001,-11.808000000000002,-13.446400000000002,502.2400000000001,-13.446400000000002,632.8000000000001,-9.760000000000002,632.8000000000001,-9.760000000000002,-11.808000000000002,502.2400000000001,397.79200000000014,397.79200000000014,-13.446400000000002,502.2400000000001,502.2400000000001,
-16.3804,802.4,718.1600000000001,-10.84,-16.3804,642.3440000000002,-16.3804,718.1600000000001,642.3440000000002,642.3440000000002,642.3440000000002,642.3440000000002,642.3440000000002,-13.756,-16.3804,-13.756,642.3440000000002,718.1600000000001,-13.756,-16.3804,-13.756,802.4,-10.84,718.1600000000001,642.3440000000002,642.3440000000002,802.4,-16.3804,-13.756,-16.3804,718.1600000000001,718.1600000000001,-13.756,718.1600000000001,718.1600000000001,802.4,718.1600000000001,-13.756,802.4,802.4,718.1600000000001,-16.3804,718.1600000000001,642.3440000000002,-13.756,-16.3804,718.1600000000001,642.3440000000002,802.4,718.1600000000001,
-20.0,-16.0,988.0,988.0,988.0,-20.0,-16.0,988.0,988.0,988.0,-16.0,-12.0,-12.0,-16.0,-16.0,984.0,-20.0,988.0,992.0,988.0,984.0,992.0,-16.0,992.0,992.0,988.0,984.0,-16.0,984.0,992.0,984.0,988.0,984.0,984.0,984.0,-12.0,988.0,984.0,992.0,988.0,988.0,988.0,984.0,-12.0,988.0,-12.0,988.0,984.0,988.0,-16.0,
